Constructing delaunay graphs for 5 samples...
Training on cuda:0...

  0%|          | 0/400 [00:00<?, ?it/s]
Loss: 8.633 step time=1129.835s:   0%|          | 0/400 [18:49<?, ?it/s]
Loss: 8.633 step time=1129.835s:   0%|          | 0/400 [18:49<?, ?it/s]
Loss: -248.176 step time=1.077s:  17%|█▋        | 69/400 [20:04<05:56,  1.08s/it]
Loss: -248.176 step time=1.077s:  17%|█▋        | 69/400 [20:04<05:56,  1.08s/it]
Loss: -248.176 step time=1.077s:  18%|█▊        | 70/400 [20:04<05:55,  1.08s/it]
Loss: -241.191 step time=1.078s:  18%|█▊        | 70/400 [20:05<05:55,  1.08s/it]
Loss: -241.191 step time=1.078s:  18%|█▊        | 70/400 [20:05<05:55,  1.08s/it]
Loss: -241.191 step time=1.078s:  18%|█▊        | 71/400 [20:05<05:54,  1.08s/it]
Loss: -230.753 step time=1.077s:  18%|█▊        | 71/400 [20:06<05:54,  1.08s/it]
Loss: -230.753 step time=1.077s:  18%|█▊        | 71/400 [20:06<05:54,  1.08s/it]
Loss: -230.753 step time=1.077s:  18%|█▊        | 72/400 [20:06<05:53,  1.08s/it]
Loss: -247.864 step time=1.077s:  18%|█▊        | 72/400 [20:07<05:53,  1.08s/it]
Loss: -247.864 step time=1.077s:  18%|█▊        | 72/400 [20:07<05:53,  1.08s/it]
Loss: -247.864 step time=1.077s:  18%|█▊        | 73/400 [20:07<05:52,  1.08s/it]
Loss: -256.770 step time=1.076s:  18%|█▊        | 73/400 [20:08<05:52,  1.08s/it]
Loss: -256.770 step time=1.076s:  18%|█▊        | 73/400 [20:08<05:52,  1.08s/it]
Loss: -256.770 step time=1.076s:  18%|█▊        | 74/400 [20:08<05:50,  1.08s/it]
Loss: -250.796 step time=1.078s:  18%|█▊        | 74/400 [20:09<05:50,  1.08s/it]
Loss: -250.796 step time=1.078s:  18%|█▊        | 74/400 [20:09<05:50,  1.08s/it]
Loss: -250.796 step time=1.078s:  19%|█▉        | 75/400 [20:09<05:49,  1.08s/it]
Loss: -265.451 step time=1.076s:  19%|█▉        | 75/400 [20:10<05:49,  1.08s/it]
Loss: -265.451 step time=1.076s:  19%|█▉        | 75/400 [20:10<05:49,  1.08s/it]
Loss: -265.451 step time=1.076s:  19%|█▉        | 76/400 [20:10<05:48,  1.08s/it]
Loss: -269.618 step time=1.077s:  19%|█▉        | 76/400 [20:11<05:48,  1.08s/it]
Loss: -269.618 step time=1.077s:  19%|█▉        | 76/400 [20:11<05:48,  1.08s/it]
Loss: -269.618 step time=1.077s:  19%|█▉        | 77/400 [20:11<05:47,  1.08s/it]
Loss: -288.669 step time=1.077s:  19%|█▉        | 77/400 [20:12<05:47,  1.08s/it]
Loss: -288.669 step time=1.077s:  19%|█▉        | 77/400 [20:12<05:47,  1.08s/it]
Loss: -288.669 step time=1.077s:  20%|█▉        | 78/400 [20:12<05:46,  1.08s/it]
Loss: -278.306 step time=1.077s:  20%|█▉        | 78/400 [20:13<05:46,  1.08s/it]
Loss: -278.306 step time=1.077s:  20%|█▉        | 78/400 [20:13<05:46,  1.08s/it]
Loss: -278.306 step time=1.077s:  20%|█▉        | 79/400 [20:13<05:45,  1.08s/it]
Loss: -277.863 step time=1.077s:  20%|█▉        | 79/400 [20:14<05:45,  1.08s/it]
Loss: -277.863 step time=1.077s:  20%|█▉        | 79/400 [20:14<05:45,  1.08s/it]
Loss: -277.863 step time=1.077s:  20%|██        | 80/400 [20:14<05:44,  1.08s/it]
Loss: -227.335 step time=1.077s:  20%|██        | 80/400 [20:15<05:44,  1.08s/it]
Loss: -227.335 step time=1.077s:  20%|██        | 80/400 [20:15<05:44,  1.08s/it]
Loss: -227.335 step time=1.077s:  20%|██        | 81/400 [20:15<05:43,  1.08s/it]
Loss: -279.028 step time=1.079s:  20%|██        | 81/400 [20:17<05:43,  1.08s/it]
Loss: -279.028 step time=1.079s:  20%|██        | 81/400 [20:17<05:43,  1.08s/it]
Loss: -279.028 step time=1.079s:  20%|██        | 82/400 [20:17<05:42,  1.08s/it]
Loss: -283.808 step time=1.079s:  20%|██        | 82/400 [20:18<05:42,  1.08s/it]
Loss: -283.808 step time=1.079s:  20%|██        | 82/400 [20:18<05:42,  1.08s/it]
Loss: -283.808 step time=1.079s:  21%|██        | 83/400 [20:18<05:41,  1.08s/it]
Loss: -277.770 step time=1.079s:  21%|██        | 83/400 [20:19<05:41,  1.08s/it]
Loss: -277.770 step time=1.079s:  21%|██        | 83/400 [20:19<05:41,  1.08s/it]
Loss: -277.770 step time=1.079s:  21%|██        | 84/400 [20:19<05:40,  1.08s/it]
Loss: -290.145 step time=1.079s:  21%|██        | 84/400 [20:20<05:40,  1.08s/it]
Loss: -290.145 step time=1.079s:  21%|██        | 84/400 [20:20<05:40,  1.08s/it]
Loss: -290.145 step time=1.079s:  21%|██▏       | 85/400 [20:20<05:39,  1.08s/it]
Loss: -288.723 step time=1.078s:  21%|██▏       | 85/400 [20:21<05:39,  1.08s/it]
Loss: -288.723 step time=1.078s:  21%|██▏       | 85/400 [20:21<05:39,  1.08s/it]
Loss: -288.723 step time=1.078s:  22%|██▏       | 86/400 [20:21<05:38,  1.08s/it]
Loss: -283.163 step time=1.079s:  22%|██▏       | 86/400 [20:22<05:38,  1.08s/it]
Loss: -283.163 step time=1.079s:  22%|██▏       | 86/400 [20:22<05:38,  1.08s/it]
Loss: -283.163 step time=1.079s:  22%|██▏       | 87/400 [20:22<05:37,  1.08s/it]
Loss: -283.800 step time=1.078s:  22%|██▏       | 87/400 [20:23<05:37,  1.08s/it]
Loss: -283.800 step time=1.078s:  22%|██▏       | 87/400 [20:23<05:37,  1.08s/it]
Loss: -283.800 step time=1.078s:  22%|██▏       | 88/400 [20:23<05:36,  1.08s/it]
Loss: -286.155 step time=1.078s:  22%|██▏       | 88/400 [20:24<05:36,  1.08s/it]
Loss: -286.155 step time=1.078s:  22%|██▏       | 88/400 [20:24<05:36,  1.08s/it]
Loss: -286.155 step time=1.078s:  22%|██▏       | 89/400 [20:24<05:35,  1.08s/it]
Loss: -222.495 step time=1.078s:  22%|██▏       | 89/400 [20:25<05:35,  1.08s/it]
Loss: -222.495 step time=1.078s:  22%|██▏       | 89/400 [20:25<05:35,  1.08s/it]
Loss: -222.495 step time=1.078s:  22%|██▎       | 90/400 [20:25<05:34,  1.08s/it]
Loss: -249.146 step time=1.079s:  22%|██▎       | 90/400 [20:26<05:34,  1.08s/it]
Loss: -249.146 step time=1.079s:  22%|██▎       | 90/400 [20:26<05:34,  1.08s/it]
Loss: -249.146 step time=1.079s:  23%|██▎       | 91/400 [20:26<05:33,  1.08s/it]
Loss: -282.306 step time=1.080s:  23%|██▎       | 91/400 [20:27<05:33,  1.08s/it]
Loss: -282.306 step time=1.080s:  23%|██▎       | 91/400 [20:27<05:33,  1.08s/it]
Loss: -282.306 step time=1.080s:  23%|██▎       | 92/400 [20:27<05:32,  1.08s/it]
Loss: -265.724 step time=1.080s:  23%|██▎       | 92/400 [20:28<05:32,  1.08s/it]
Loss: -265.724 step time=1.080s:  23%|██▎       | 92/400 [20:28<05:32,  1.08s/it]
