feature_mz,scils_interval_half_width_da,search_half_width_da,01_peak_mz,01_peak_intensity,02_peak_mz,02_peak_intensity,03_peak_mz,03_peak_intensity,04_peak_mz,04_peak_intensity,05_peak_mz,05_peak_intensity,mean_peak_mz,mean_peak_intensity
155.983,0.0031196600000101,0.00155983,155.98613832548872,218.09974561373932,155.9853383254887,235.39082428862292,155.98463832548867,217.99004687177415,155.9852383254887,205.6738665149922,155.9853383254887,193.00215920637504,155.9853383254887,213.9644845894174
156.0306,0.0031206120000036,0.001560306,156.03743832549043,187.87531383743212,156.03743832549043,187.2173811066004,156.03743832549043,179.10888843429683,156.03743832549043,173.8232180965059,156.03743832549043,167.44162667518572,156.03743832549043,179.0932856300042
156.0665,0.003121329999999,0.001560665,156.07333832549162,1102.7311568711004,156.07333832549162,1037.945438049262,156.07333832549162,921.6058069259147,156.07333832549162,886.7183497858873,156.07333832549162,824.788263712174,156.07333832549162,954.7578030688677
157.0135,0.0031402699999887,0.001570135,157.0066383255226,236.2153273158113,157.0066383255226,236.1283878834587,157.0066383255226,218.1609926018145,157.0066383255226,209.7582663991217,157.0066383255226,203.1622275164918,157.0066383255226,220.6850403433396
157.0308,0.003140615999996,0.001570308,157.03763832552363,220.27430195260575,157.03763832552363,199.6634440021858,157.03763832552363,176.48995762621396,157.03763832552363,171.3455809500447,157.03763832552363,159.75215473687064,157.03763832552363,185.50508785358414
158.0493,0.0031609860000117,0.0015804929999999999,158.05623832555744,358.14088025206445,158.05623832555744,335.39242755948817,158.05623832555744,294.5560727300835,158.05623832555744,283.8345747969513,158.05623832555744,261.19960430478824,158.05623832555744,306.6247119286751
158.0943,0.0031618859999867,0.001580943,158.0943383255587,109.64785649361164,158.09353832555868,119.160633070791,158.09353832555868,117.73679795963588,158.09353832555868,113.91203430080692,158.09353832555868,110.92915828024218,158.09353832555868,114.23751820101782
158.9249,0.0031784980000111,0.001589249,158.92493832558628,626.3861477501673,158.92493832558628,1390.7925899222446,158.92493832558628,1872.900486252398,158.92493832558628,2261.325791236326,158.92493832558628,2719.4759459078127,158.92493832558628,1774.1761922137896
158.9996,0.003179992000014,0.0015899959999999998,159.006538325589,194.7516033005057,159.006538325589,175.17956800467823,159.006538325589,164.0969789520979,159.006538325589,157.65841856993967,159.006538325589,154.02111549011286,159.006538325589,169.14153686346685
159.0291,0.0031805819999988,0.001590291,159.02903832558974,1721.8254139515705,159.02903832558974,1408.7926604851336,159.02903832558974,1254.3875370903393,159.02903832558974,1130.9992960917914,159.02903832558974,1055.0971486616615,159.02903832558974,1314.2204112560994
