group,mz,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ctrl2,833.51812258925,0.9510867305340224,0.9729402867196352,0.9491582703301964,0.9488957699318776,0.9577895889699936,0.9186371820601402,0.9585706368522736,0.9785536483359156,0.9296111797614616,0.9542394501933148,0.9743387030683588,0.9529701140164928,0.968937658522382,0.9454604276558776,0.9556951271397034,0.9605026818889462,0.9221094453290724,0.9726746425676904,0.9525686922410332,0.9295593832211986
ctrl3,59.013890864602,0.9786138476520728,0.980282407173798,0.9674077409649436,0.9495532404930396,0.9854452861765484,0.9801760124605616,0.9575089678198292,0.9840013272792144,0.9643798960950738,0.9553273948370496,0.9688720447448216,0.9431099496107006,0.9228009398535602,0.9201373190814204,0.9739991914406962,0.9431262208935732,0.9264871604753387,0.945089524384422,0.9700842635425704,0.9695742832915882
ctrl3,73.029440958246,0.9755109885009696,0.9544430401941396,0.9611276617041248,0.9772292051349608,0.991662597775238,0.977539584509034,0.971136210468117,0.9803088380043388,0.9815944307893922,0.9645191574374176,0.9337005769157238,0.969922854036021,0.964246795561182,0.9844348584783196,0.9745282392817762,0.9737976835802816,0.9547158560696618,0.9274497716735652,0.9430347662693124,0.9979200678343668
ctrl3,74.024613171262,0.9808851699400408,0.9641516546981888,0.9716161871907516,0.9886070740968732,0.915228742217746,0.974006102210276,0.9807916642619005,0.989297993246641,0.9906454767043096,0.9741549864249704,0.970947824647676,0.985897413159025,0.9782346932318062,0.9485862246383676,0.9842779109975982,0.9828610222875542,0.9738773929913392,0.9038705312675022,0.943827338904091,0.921843072464008
ctrl3,89.024132120511,0.9783798768443795,0.9595200689280774,0.9776802318481548,0.974577020334087,0.973009613152951,0.9699098017048968,0.9682412994749668,0.980643731645066,0.9705088736244072,0.9668896543466566,0.969663767907603,0.9683385255188384,0.9682986322823512,0.959048958813698,0.9739121377773232,0.9742042804983304,0.9698679110621512,0.932023418475633,0.9790598160042504,0.985600844669929
ctrl3,100.00371892575,0.964514148199428,0.967473993560351,0.9577454134766358,0.958425344806981,0.9414679291639504,0.9936016225000156,0.9621434598722224,0.9707422076924612,0.9708778967648112,0.9526676031150572,0.9208087671243776,0.9585600573643568,0.9648378359311915,0.933961812803972,0.9637373794436298,0.9200883545660956,0.939230249226925,0.950761742989935,0.9605493497895766,0.9358730233854446
ctrl3,101.02392452913,0.9885896289636354,0.9924554906982632,0.9790661979475052,0.9840035423195176,0.9908774762679392,0.9739879860729188,0.985803515040334,0.992010434058844,0.9896512217142446,0.964524110476626,0.9954670966444766,0.9837011879927836,0.9857186610966892,0.992585560320034,0.9857113762985416,0.9955296846397238,0.9897054255039516,0.9352425944338876,0.9741006250120048,0.961997857271343
ctrl3,110.97525847124,0.9911317953784426,0.9597741925922048,0.9656561147049192,0.9803859481019302,0.9476544691677412,0.9808286214750714,0.9717648821904952,0.9872557706707932,0.9779005219761,0.9984048376377848,0.9452390651414552,0.962171443320914,0.9579374997585725,0.95658246989525,0.988552469961967,0.9681617224207544,0.9331077507190024,0.9841470905918837,0.9393583004568916,0.9576268828784684
ctrl3,113.06040833082,0.9295331672292818,0.9457104318068336,0.9518466539083722,0.9318862914161984,0.9432766261644,0.9944595994193964,0.9603914537203034,0.9444500756649384,0.9619335230006452,0.980879005760772,0.94343277387184,0.9303312106397976,0.9059667075718078,0.9457987877384084,0.9475153373466714,0.9301860852540365,0.9099088296215638,0.9696783788998022,0.9349165356291858,0.9444514629716612
ctrl3,116.01125815079,0.9871307373382188,0.9527465275405876,0.9987153451803886,0.9904987462254682,0.9765744890014706,0.9685300530390438,0.990101253109139,0.9868696869422288,0.9842775513251468,0.9047975733975916,0.9687131531134296,0.997357332709046,0.994580234340936,0.965923977742228,0.9899652817308756,0.9878854084672598,0.9737972207180016,0.907480898579166,0.9169650127302376,0.9902731174012668
